date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:02:23	1062343/1062343	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%220de986e38a23530aa12d820637ca7fdf%22	https://www.repixs.com/blog/categories/tips-and-tricks/page/${s.uri}	C:/Users/91836/SOCIAL%20DADDY/SDMLS/www.repixs.com/blog/categories/tips-and-tricks/page/${s.uri}	(from https://www.repixs.com/blog/categories/tips-and-tricks/page/2)
13:02:27	1062091/1062091	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%224f0dd191a11446b58ef4edf55bae12f5%22	https://www.repixs.com/blog/categories/tips-and-tricks/page/window.location.href	C:/Users/91836/SOCIAL%20DADDY/SDMLS/www.repixs.com/blog/categories/tips-and-tricks/page/window.location.href	(from https://www.repixs.com/blog/categories/tips-and-tricks/page/2)
13:02:31	1062148/1062148	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2271425a116a411fdb4b50eb9af3da2873%22	https://www.repixs.com/blog/categories/tips-and-tricks/page/robots.txt	C:/Users/91836/SOCIAL%20DADDY/SDMLS/www.repixs.com/blog/categories/tips-and-tricks/page/robots.txt	(from https://www.repixs.com/blog/categories/tips-and-tricks/page/2)
13:02:32	2209/2209	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2028%20May%202026%2007:32:32%20GMT	https://www.repixs.com/blog/categories/tips-and-tricks/page/sitemap.xml	C:/Users/91836/SOCIAL%20DADDY/SDMLS/www.repixs.com/blog/categories/tips-and-tricks/page/sitemap.xml	(from https://www.repixs.com/blog/categories/tips-and-tricks/page/2)
13:02:32	2209/2209	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20May%202026%2007:32:32%20GMT	https://www.repixs.com/blog/categories/tips-and-tricks/page/feed.xml	C:/Users/91836/SOCIAL%20DADDY/SDMLS/www.repixs.com/blog/categories/tips-and-tricks/page/feed.xml	(from https://www.repixs.com/blog/categories/tips-and-tricks/page/2)
13:02:36	1062099/1062099	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2204ff8454666ce1de3cd431d68131e01f%22	https://www.repixs.com/blog/categories/tips-and-tricks/page/e	C:/Users/91836/SOCIAL%20DADDY/SDMLS/www.repixs.com/blog/categories/tips-and-tricks/page/e	(from https://www.repixs.com/blog/categories/tips-and-tricks/page/2)
13:02:43	1147224/1147224	---MCZ	200	added ('OK')	text/html	etag:W/%22c11f20bf4db50a8acde27174baf498cf%22	https://www.repixs.com/blog/tags/virtual-tours	C:/Users/91836/SOCIAL%20DADDY/SDMLS/www.repixs.com/blog/tags/virtual-tours.html	(from https://www.repixs.com/post/preparing-a-property-for-a-3d-tour)
13:02:43	9985/9985	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2007:32:43%20GMT	https://static.wixstatic.com/media/3a7434_58808346d538405bb3ab1f21ff167fe6~mv2.png/v1/fill/w_49,h_87,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_58808346d538405bb3ab1f21ff167fe6~mv2.png	C:/Users/91836/SOCIAL%20DADDY/SDMLS/static.wixstatic.com/media/3a7434_58808346d538405bb3ab1f21ff167fe6_mv2.png/v1/fill/w_49,h_87,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_58808346d538405bb3ab1f21ff167fe6_mv2.png	(from https://www.repixs.com/post/dont-scare-clients)
13:02:50	1340361/1340361	---MCZ	200	added ('OK')	text/html	etag:W/%220ddf350a1ca8fa6b13aa253be214f87c%22	https://www.repixs.com/post/instagram-for-realtors	C:/Users/91836/SOCIAL%20DADDY/SDMLS/www.repixs.com/post/instagram-for-realtors.html	(from https://www.repixs.com/post/3-simple-ways-to-enhance-your-online-presence)
13:02:50	4699/4699	---M-Z	200	added ('OK')	application/javascript	etag:W/%2265a1c68eb45c7433b2ecb6c7d4e3de9d%22	https://static.parastorage.com/services/communities-blog-ooi/1.3196.0/client-viewer/ricos_plugin_giphy.chunk.min.js	C:/Users/91836/SOCIAL%20DADDY/SDMLS/static.parastorage.com/services/communities-blog-ooi/1.3196.0/client-viewer/ricos_plugin_giphy.chunk.min.js	(from https://www.repixs.com/post/keys-to-intentional-work-life-balance)
13:02:54	1070975/1070975	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22a70eca30db74d7d8e5b4487789ca7df0%22	https://www.repixs.com/blog/hashtags/1	C:/Users/91836/SOCIAL%20DADDY/SDMLS/www.repixs.com/blog/hashtags/1	(from https://www.repixs.com/post/keys-to-intentional-work-life-balance)
13:02:59	1070901/1070901	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%220f64c7604ff74663dcd47015606ec488%22	https://www.repixs.com/blog/hashtags/2	C:/Users/91836/SOCIAL%20DADDY/SDMLS/www.repixs.com/blog/hashtags/2	(from https://www.repixs.com/post/keys-to-intentional-work-life-balance)
13:03:03	1071173/1071173	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%224f707153c48c4c72c9259da1a92843e0%22	https://www.repixs.com/blog/hashtags/3	C:/Users/91836/SOCIAL%20DADDY/SDMLS/www.repixs.com/blog/hashtags/3	(from https://www.repixs.com/post/keys-to-intentional-work-life-balance)
13:03:08	1071067/1071067	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2239e456144a4af2a548b44f173efa4de5%22	https://www.repixs.com/blog/hashtags/4	C:/Users/91836/SOCIAL%20DADDY/SDMLS/www.repixs.com/blog/hashtags/4	(from https://www.repixs.com/post/keys-to-intentional-work-life-balance)
13:03:09	3219/3219	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2007:33:09%20GMT	https://static.wixstatic.com/media/3a7434_f063a47ffa71435c8c2471bc834291d6~mv2.png/v1/fill/w_49,h_28,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_f063a47ffa71435c8c2471bc834291d6~mv2.png	C:/Users/91836/SOCIAL%20DADDY/SDMLS/static.wixstatic.com/media/3a7434_f063a47ffa71435c8c2471bc834291d6_mv2.png/v1/fill/w_49,h_28,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_f063a47ffa71435c8c2471bc834291d6_mv2.png	(from https://www.repixs.com/post/keys-to-intentional-work-life-balance)
13:03:10	958/958	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2007:33:10%20GMT	https://static.wixstatic.com/media/3a7434_c283498342894631a2c3697f1488fcb9~mv2.png/v1/fill/w_49,h_5,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_c283498342894631a2c3697f1488fcb9~mv2.png	C:/Users/91836/SOCIAL%20DADDY/SDMLS/static.wixstatic.com/media/3a7434_c283498342894631a2c3697f1488fcb9_mv2.png/v1/fill/w_49,h_5,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_c283498342894631a2c3697f1488fcb9_mv2.png	(from https://www.repixs.com/post/keys-to-intentional-work-life-balance)
13:03:13	1517/1517	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2007:33:13%20GMT	https://static.wixstatic.com/media/3a7434_2839c51c897a4a79b4ec7702ff3a2590~mv2.png/v1/fill/w_49,h_8,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_2839c51c897a4a79b4ec7702ff3a2590~mv2.png	C:/Users/91836/SOCIAL%20DADDY/SDMLS/static.wixstatic.com/media/3a7434_2839c51c897a4a79b4ec7702ff3a2590_mv2.png/v1/fill/w_49,h_8,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_2839c51c897a4a79b4ec7702ff3a2590_mv2.png	(from https://www.repixs.com/post/buyers-perspective-pro-photos)
13:03:20	4268/4268	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202026%2007:33:20%20GMT	https://static.wixstatic.com/media/3a7434_81d7fb195c6e49a7bc9a36ba4a541bb8~mv2.jpg/v1/fill/w_147,h_98,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_81d7fb195c6e49a7bc9a36ba4a541bb8~mv2.jpg	C:/Users/91836/SOCIAL%20DADDY/SDMLS/static.wixstatic.com/media/3a7434_81d7fb195c6e49a7bc9a36ba4a541bb8_mv2.jpg/v1/fill/w_147,h_98,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_81d7fb195c6e49a7bc9a36ba4a541bb8_mv2.jpg	(from https://www.repixs.com/post/repixs-and-joule)
13:03:20	4162/4162	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2007:33:21%20GMT	https://static.wixstatic.com/media/3a7434_3328604f0094404596d5d44bfdbf38da~mv2.png/v1/fill/w_49,h_30,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_3328604f0094404596d5d44bfdbf38da~mv2.png	C:/Users/91836/SOCIAL%20DADDY/SDMLS/static.wixstatic.com/media/3a7434_3328604f0094404596d5d44bfdbf38da_mv2.png/v1/fill/w_49,h_30,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_3328604f0094404596d5d44bfdbf38da_mv2.png	(from https://www.repixs.com/post/repixs-and-joule)
13:03:23	3792/3792	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202026%2007:33:23%20GMT	https://static.wixstatic.com/media/28b1fd80ac6440bb9bcec3327ed9af9a.jpg/v1/fill/w_109,h_109,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/28b1fd80ac6440bb9bcec3327ed9af9a.jpg	C:/Users/91836/SOCIAL%20DADDY/SDMLS/static.wixstatic.com/media/28b1fd80ac6440bb9bcec3327ed9af9a.jpg/v1/fill/w_109,h_109,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/28b1fd80ac6440bb9bcec3327ed9af9a.jpg	(from https://www.repixs.com/post/caring-for-our-community-during-covid-19)
13:03:24	5800/5800	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2007:33:24%20GMT	https://static.wixstatic.com/media/3a7434_086c9103693e4788969e258f657c06d1~mv2.png/v1/fill/w_49,h_34,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_086c9103693e4788969e258f657c06d1~mv2.png	C:/Users/91836/SOCIAL%20DADDY/SDMLS/static.wixstatic.com/media/3a7434_086c9103693e4788969e258f657c06d1_mv2.png/v1/fill/w_49,h_34,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_086c9103693e4788969e258f657c06d1_mv2.png	(from https://www.repixs.com/post/caring-for-our-community-during-covid-19)
13:03:24	3033/3033	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2007:33:24%20GMT	https://static.wixstatic.com/media/3a7434_c31f0d4670fd470a86bc901eaed7c270~mv2.png/v1/fill/w_67,h_31,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_c31f0d4670fd470a86bc901eaed7c270~mv2.png	C:/Users/91836/SOCIAL%20DADDY/SDMLS/static.wixstatic.com/media/3a7434_c31f0d4670fd470a86bc901eaed7c270_mv2.png/v1/fill/w_67,h_31,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_c31f0d4670fd470a86bc901eaed7c270_mv2.png	(from https://www.repixs.com/post/caring-for-our-community-during-covid-19)
13:03:25	3220/3220	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2007:33:25%20GMT	https://static.wixstatic.com/media/3a7434_19ff718682914d0ca7ac27d661f71ec1~mv2.png/v1/fill/w_49,h_32,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_19ff718682914d0ca7ac27d661f71ec1~mv2.png	C:/Users/91836/SOCIAL%20DADDY/SDMLS/static.wixstatic.com/media/3a7434_19ff718682914d0ca7ac27d661f71ec1_mv2.png/v1/fill/w_49,h_32,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_19ff718682914d0ca7ac27d661f71ec1_mv2.png	(from https://www.repixs.com/post/caring-for-our-community-during-covid-19)
13:03:26	3722/3722	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2007:33:26%20GMT	https://static.wixstatic.com/media/b6fcf4_88e860f4f4d846b08086a2a5f104b761~mv2.png/v1/fill/w_90,h_15,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/b6fcf4_88e860f4f4d846b08086a2a5f104b761~mv2.png	C:/Users/91836/SOCIAL%20DADDY/SDMLS/static.wixstatic.com/media/b6fcf4_88e860f4f4d846b08086a2a5f104b761_mv2.png/v1/fill/w_90,h_15,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/b6fcf4_88e860f4f4d846b08086a2a5f104b761_mv2.png	(from https://www.repixs.com/post/caring-for-our-community-during-covid-19)
13:03:29	2478/2478	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2007:33:29%20GMT	https://static.wixstatic.com/media/b6fcf4_a7efe39758ad4b53bc97590df9c77cdf~mv2.png/v1/fill/w_49,h_19,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/b6fcf4_a7efe39758ad4b53bc97590df9c77cdf~mv2.png	C:/Users/91836/SOCIAL%20DADDY/SDMLS/static.wixstatic.com/media/b6fcf4_a7efe39758ad4b53bc97590df9c77cdf_mv2.png/v1/fill/w_49,h_19,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/b6fcf4_a7efe39758ad4b53bc97590df9c77cdf_mv2.png	(from https://www.repixs.com/post/staying-connected-as-a-remote-team)
13:03:29	4668/4668	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202026%2007:33:30%20GMT	https://static.wixstatic.com/media/b6fcf4_fca87393118e4bc180cb2d402351602d~mv2.jpg/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/b6fcf4_fca87393118e4bc180cb2d402351602d~mv2.jpg	C:/Users/91836/SOCIAL%20DADDY/SDMLS/static.wixstatic.com/media/b6fcf4_fca87393118e4bc180cb2d402351602d_mv2.jpg/v1/fill/w_147,h_110,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/b6fcf4_fca87393118e4bc180cb2d402351602d_mv2.jpg	(from https://www.repixs.com/post/staying-connected-as-a-remote-team)
13:03:30	4194/4194	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202026%2007:33:30%20GMT	https://static.wixstatic.com/media/b6fcf4_7b49f2bb3a034196ba2b9cec47a62698~mv2.jpg/v1/fill/w_147,h_203,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/b6fcf4_7b49f2bb3a034196ba2b9cec47a62698~mv2.jpg	C:/Users/91836/SOCIAL%20DADDY/SDMLS/static.wixstatic.com/media/b6fcf4_7b49f2bb3a034196ba2b9cec47a62698_mv2.jpg/v1/fill/w_147,h_203,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/b6fcf4_7b49f2bb3a034196ba2b9cec47a62698_mv2.jpg	(from https://www.repixs.com/post/staying-connected-as-a-remote-team)
13:03:31	5667/5667	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202026%2007:33:31%20GMT	https://static.wixstatic.com/media/b6fcf4_e19c55bab1fe4355b0bfca60eae93979~mv2.jpg/v1/fill/w_147,h_193,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/b6fcf4_e19c55bab1fe4355b0bfca60eae93979~mv2.jpg	C:/Users/91836/SOCIAL%20DADDY/SDMLS/static.wixstatic.com/media/b6fcf4_e19c55bab1fe4355b0bfca60eae93979_mv2.jpg/v1/fill/w_147,h_193,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/b6fcf4_e19c55bab1fe4355b0bfca60eae93979_mv2.jpg	(from https://www.repixs.com/post/staying-connected-as-a-remote-team)
13:03:39	634659/634659	---MCZ	200	added ('OK')	text/html	etag:W/%22c6051aafa8e7c25fc4e2bed60e8c92b3%22	https://www.repixs.com/profile/ad00939b-8268-42c8-a333-7c23fb395123/t	C:/Users/91836/SOCIAL%20DADDY/SDMLS/www.repixs.com/profile/ad00939b-8268-42c8-a333-7c23fb395123/t.html	(from https://www.repixs.com/profile/ad00939b-8268-42c8-a333-7c23fb395123/profile)
13:03:41	634918/634918	---MCZ	200	added ('OK')	text/html	etag:W/%22fdd97448bec92ac24c5d5fc948a91dc1%22	https://www.repixs.com/profile/ad00939b-8268-42c8-a333-7c23fb395123/o	C:/Users/91836/SOCIAL%20DADDY/SDMLS/www.repixs.com/profile/ad00939b-8268-42c8-a333-7c23fb395123/o.html	(from https://www.repixs.com/profile/ad00939b-8268-42c8-a333-7c23fb395123/profile)
13:03:42	634784/634784	---MCZ	200	added ('OK')	text/html	etag:W/%220e8af203c02880a22fd52b58db6526ea%22	https://www.repixs.com/profile/ad00939b-8268-42c8-a333-7c23fb395123/${s.uri}	C:/Users/91836/SOCIAL%20DADDY/SDMLS/www.repixs.com/profile/ad00939b-8268-42c8-a333-7c23fb395123/${s.html	(from https://www.repixs.com/profile/ad00939b-8268-42c8-a333-7c23fb395123/profile)
13:03:43	482323/482323	---MCZ	200	added ('OK')	text/html	etag:W/%22317577d0febac9398232cfa9cd47bf51%22	https://www.repixs.com/profile/ad00939b-8268-42c8-a333-7c23fb395123/C,location.href	C:/Users/91836/SOCIAL%20DADDY/SDMLS/www.repixs.com/profile/ad00939b-8268-42c8-a333-7c23fb395123/C,location.html	(from https://www.repixs.com/profile/ad00939b-8268-42c8-a333-7c23fb395123/profile)
13:03:44	634707/634707	---MCZ	200	added ('OK')	text/html	etag:W/%22e73485577bd80a617c8ae8d49ea3a6c4%22	https://www.repixs.com/profile/ad00939b-8268-42c8-a333-7c23fb395123/window.location.href	C:/Users/91836/SOCIAL%20DADDY/SDMLS/www.repixs.com/profile/ad00939b-8268-42c8-a333-7c23fb395123/window.location.html	(from https://www.repixs.com/profile/ad00939b-8268-42c8-a333-7c23fb395123/profile)
13:03:44	2209/2209	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2028%20May%202026%2007:33:44%20GMT	https://www.repixs.com/profile/ad00939b-8268-42c8-a333-7c23fb395123/sitemap.xml	C:/Users/91836/SOCIAL%20DADDY/SDMLS/www.repixs.com/profile/ad00939b-8268-42c8-a333-7c23fb395123/sitemap.xml	(from https://www.repixs.com/profile/ad00939b-8268-42c8-a333-7c23fb395123/profile)
13:03:45	2209/2209	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2028%20May%202026%2007:33:45%20GMT	https://www.repixs.com/profile/ad00939b-8268-42c8-a333-7c23fb395123/feed.xml	C:/Users/91836/SOCIAL%20DADDY/SDMLS/www.repixs.com/profile/ad00939b-8268-42c8-a333-7c23fb395123/feed.xml	(from https://www.repixs.com/profile/ad00939b-8268-42c8-a333-7c23fb395123/profile)
13:03:47	634664/634664	---MCZ	200	added ('OK')	text/html	etag:W/%222c1caadcc8cadc9a1d4aca4c0d498cb0%22	https://www.repixs.com/profile/ad00939b-8268-42c8-a333-7c23fb395123/e	C:/Users/91836/SOCIAL%20DADDY/SDMLS/www.repixs.com/profile/ad00939b-8268-42c8-a333-7c23fb395123/e.html	(from https://www.repixs.com/profile/ad00939b-8268-42c8-a333-7c23fb395123/profile)
13:03:48	3104/3104	---M--	200	added ('OK')	image/png	date:Thu,%2028%20May%202026%2007:33:48%20GMT	https://static.wixstatic.com/media/b6fcf4_2a033038a03b449b9c83e13a9f344e67~mv2.png/v1/fill/w_49,h_28,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/b6fcf4_2a033038a03b449b9c83e13a9f344e67~mv2.png	C:/Users/91836/SOCIAL%20DADDY/SDMLS/static.wixstatic.com/media/b6fcf4_2a033038a03b449b9c83e13a9f344e67_mv2.png/v1/fill/w_49,h_28,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/b6fcf4_2a033038a03b449b9c83e13a9f344e67_mv2.png	(from https://www.repixs.com/post/small-business-week-giveaway)
13:03:49	7113/7113	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202026%2007:33:49%20GMT	https://static.wixstatic.com/media/b6fcf4_f787fd6b04244e87bff889a35c29f399~mv2.jpg/v1/fill/w_147,h_190,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/b6fcf4_f787fd6b04244e87bff889a35c29f399~mv2.jpg	C:/Users/91836/SOCIAL%20DADDY/SDMLS/static.wixstatic.com/media/b6fcf4_f787fd6b04244e87bff889a35c29f399_mv2.jpg/v1/fill/w_147,h_190,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/b6fcf4_f787fd6b04244e87bff889a35c29f399_mv2.jpg	(from https://www.repixs.com/post/small-business-week-giveaway)
13:03:49	3158/3158	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202026%2007:33:50%20GMT	https://static.wixstatic.com/media/3a7434_1d4504892d83466e9461b927213c6467~mv2.jpg/v1/fill/w_141,h_75,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_1d4504892d83466e9461b927213c6467~mv2.jpg	C:/Users/91836/SOCIAL%20DADDY/SDMLS/static.wixstatic.com/media/3a7434_1d4504892d83466e9461b927213c6467_mv2.jpg/v1/fill/w_141,h_75,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_1d4504892d83466e9461b927213c6467_mv2.jpg	(from https://www.repixs.com/post/small-business-week-giveaway)
13:03:50	2436/2436	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202026%2007:33:50%20GMT	https://static.wixstatic.com/media/3a7434_5778293c1e4544f28249776db3721177~mv2.jpg/v1/fill/w_141,h_75,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_5778293c1e4544f28249776db3721177~mv2.jpg	C:/Users/91836/SOCIAL%20DADDY/SDMLS/static.wixstatic.com/media/3a7434_5778293c1e4544f28249776db3721177_mv2.jpg/v1/fill/w_141,h_75,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_5778293c1e4544f28249776db3721177_mv2.jpg	(from https://www.repixs.com/post/small-business-week-giveaway)
13:03:51	2295/2295	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202026%2007:33:51%20GMT	https://static.wixstatic.com/media/3a7434_f530da341ad44b80890ee2825fb95488~mv2.jpg/v1/fill/w_141,h_75,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_f530da341ad44b80890ee2825fb95488~mv2.jpg	C:/Users/91836/SOCIAL%20DADDY/SDMLS/static.wixstatic.com/media/3a7434_f530da341ad44b80890ee2825fb95488_mv2.jpg/v1/fill/w_141,h_75,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_f530da341ad44b80890ee2825fb95488_mv2.jpg	(from https://www.repixs.com/post/small-business-week-giveaway)
13:03:51	1746/1746	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202026%2007:33:52%20GMT	https://static.wixstatic.com/media/3a7434_eaaac7dd16a84d8d84bfe96965b5d7b6~mv2.jpg/v1/fill/w_141,h_43,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_eaaac7dd16a84d8d84bfe96965b5d7b6~mv2.jpg	C:/Users/91836/SOCIAL%20DADDY/SDMLS/static.wixstatic.com/media/3a7434_eaaac7dd16a84d8d84bfe96965b5d7b6_mv2.jpg/v1/fill/w_141,h_43,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_eaaac7dd16a84d8d84bfe96965b5d7b6_mv2.jpg	(from https://www.repixs.com/post/small-business-week-giveaway)
13:03:52	1968/1968	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202026%2007:33:52%20GMT	https://static.wixstatic.com/media/3a7434_97ce3f1bd801414fb7c56bac3845a426~mv2.jpg/v1/fill/w_133,h_56,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_97ce3f1bd801414fb7c56bac3845a426~mv2.jpg	C:/Users/91836/SOCIAL%20DADDY/SDMLS/static.wixstatic.com/media/3a7434_97ce3f1bd801414fb7c56bac3845a426_mv2.jpg/v1/fill/w_133,h_56,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_97ce3f1bd801414fb7c56bac3845a426_mv2.jpg	(from https://www.repixs.com/post/small-business-week-giveaway)
13:03:53	2441/2441	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202026%2007:33:53%20GMT	https://static.wixstatic.com/media/3a7434_e13939d44a1d47bc9ba27b3c614848ea~mv2.jpg/v1/fill/w_141,h_75,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_e13939d44a1d47bc9ba27b3c614848ea~mv2.jpg	C:/Users/91836/SOCIAL%20DADDY/SDMLS/static.wixstatic.com/media/3a7434_e13939d44a1d47bc9ba27b3c614848ea_mv2.jpg/v1/fill/w_141,h_75,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_e13939d44a1d47bc9ba27b3c614848ea_mv2.jpg	(from https://www.repixs.com/post/small-business-week-giveaway)
13:03:54	1776/1776	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202026%2007:33:54%20GMT	https://static.wixstatic.com/media/3a7434_69d56d16a5e24e0a935c08d3d6d6585c~mv2.jpg/v1/fill/w_141,h_47,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_69d56d16a5e24e0a935c08d3d6d6585c~mv2.jpg	C:/Users/91836/SOCIAL%20DADDY/SDMLS/static.wixstatic.com/media/3a7434_69d56d16a5e24e0a935c08d3d6d6585c_mv2.jpg/v1/fill/w_141,h_47,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_69d56d16a5e24e0a935c08d3d6d6585c_mv2.jpg	(from https://www.repixs.com/post/small-business-week-giveaway)
13:03:56	3225/3225	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202026%2007:33:56%20GMT	https://static.wixstatic.com/media/3a7434_839ebbd836f14b08a7c100041af55a64~mv2.jpg/v1/fill/w_141,h_86,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_839ebbd836f14b08a7c100041af55a64~mv2.jpg	C:/Users/91836/SOCIAL%20DADDY/SDMLS/static.wixstatic.com/media/3a7434_839ebbd836f14b08a7c100041af55a64_mv2.jpg/v1/fill/w_141,h_86,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3a7434_839ebbd836f14b08a7c100041af55a64_mv2.jpg	(from https://www.repixs.com/post/3-secrets-to-grow-your-real-estate-business-during-covid19)
